1.000000000000000000e+02
1.006099214904978680e+02
1.010552929824099380e+02
1.010749968283163582e+02
1.003121880807048854e+02
1.017589015928908935e+02
1.020364212715497416e+02
1.023454654165972499e+02
1.043961711163759958e+02
1.061606677987196292e+02
1.067955156160106469e+02
1.072984378468952684e+02
